imrcpid,ladotdid,makemodel,lon,lat
04346ce05e21b280cc7f88d7ee0b80a6,8507,INRIX VPP,-924652080,312752800
04e5293ed92c36cf4873b6ea9a72dbf9,8508,INRIX VPP,-924607360,312825100
049c63fc1684a14f9a68df8b83271907,8510,INRIX VPP,-908522560,304915180
04dc95bc6f17888ce730f7c4a3f571ef,8513,INRIX VPP,-923793680,302076100
048a5beaa4f607d78bced9e7c03ce61f,8514,INRIX VPP,-923792800,302076500
04f6cd34df4c9bbf36b95834b79afa98,8515,INRIX VPP,-900451600,303552400
04787199c88599155775c3aedc44330c,8516,INRIX VPP,-900403120,303528200
040a67cab4b0ef616bc6a8d88d4756f9,8517,INRIX VPP,-900266960,303470660
041b589a3783b5a31a3353168503b3ac,8518,INRIX VPP,-908616400,304881700
04bf225834d30bf37ec283bc9cb5953f,8524,INRIX VPP,-916678480,329286680
0448e024019a6491a0d66c002b56a54a,8525,INRIX VPP,-938912240,329444380
04df19d59f7ba79f554d6ff24993df21,8526,INRIX VPP,-898171680,302998660
04a26b1a008a91379e29d9abd587765d,8527,INRIX VPP,-898034320,302953400
047dddfb66e9e73d57501abbc700b882,8528,INRIX VPP,-898032320,302952800
044fe7e43237f00c5adc5d6b9023fad2,8529,INRIX VPP,-897992320,302940100
042c01f194f3aff6b05ca70c014179b6,8530,INRIX VPP,-904050400,303013720
04d78ece9b6aae3c6fb04b4a95ca6448,8531,INRIX VPP,-898034320,302953400
04417d245cbc7def24a0ac3bfa9d76be,8532,INRIX VPP,-898032320,302952800
04b9e4373a2825806a28ec9cb7a99951,8534,INRIX VPP,-938869920,329360200
0492a770bc013098b815e9b2d1b7ca9f,8535,INRIX VPP,-932454080,311600300
0488faf6080afdff842939cecfea67e6,8536,INRIX VPP,-915403520,316801200
0488faf6080afdff842939cecfea67e6,8537,INRIX VPP,-915399120,316887600
04985b999a89dd991d33303025289624,8538,INRIX VPP,-914779840,324401660
04a32ee45d4736fb52c10ba4928edb00,8540,INRIX VPP,-902358320,300089200
04614501a6c161cbb0cff00b85017983,8541,INRIX VPP,-929584960,315396360
040d83dfefeee0442cca094f280d1596,8542,INRIX VPP,-932537600,311600400
044712333e0624ce33d23c726edc690e,8543,INRIX VPP,-897792880,302862600
04d8f072816dc95be7bac8f99f908392,8544,INRIX VPP,-920828960,324826400
04e7bba78da84bb329466e6595728009,8545,INRIX VPP,-897738800,302847300
041728d1b9f7e9a8946d1b8902ac8b5c,8546,INRIX VPP,-897711200,302847400
04e78d2c8d5e7b7fe3ba9caeef47f46f,8547,INRIX VPP,-897738800,302847300
041a17f7f5bd570bd2d25a52338a5b57,8548,INRIX VPP,-897760720,302847900
04c30a5525583ee36740d6aad7049285,8549,INRIX VPP,-897760720,302847900
04bcb1a859a846ccd115a325abd152ad,8550,INRIX VPP,-899395840,300269900
04e2ffa83480041d03b50492045337ba,8551,INRIX VPP,-915546800,316379500
046a71be5000b0142d22344559583ed2,8552,INRIX VPP,-914683600,324387200
042933fd9dfed61e8929e0b64042ba6c,8553,INRIX VPP,-919056720,300154840
047ac0582768da79dc1ee778b52b4a93,8554,INRIX VPP,-897671600,302847200
048f5be67ed45acd13d7a44bd6edb643,8555,INRIX VPP,-897689200,302847400
04840f62486b551d31758cd38e329928,8556,INRIX VPP,-915543440,316449440
0457c429d332caf406bfa4c4116b45c6,8557,INRIX VPP,-897657920,302846600
0402b4348c7e522872f67c92954bcea6,8558,INRIX VPP,-897584720,302846600
04f2692361e8a1fe97dbaffa80c3c565,8559,INRIX VPP,-915506640,316535140
04584a277d1a7d4f12bcc7e42f1fdd7e,8560,INRIX VPP,-897540800,302846800
04ab7909907735c587181d7f624d8a79,8561,INRIX VPP,-915461920,316618360
04ab7909907735c587181d7f624d8a79,8563,INRIX VPP,-915417440,316704400
045144c52bdcf3f3457147684ad95ca2,8564,INRIX VPP,-897514400,302847000
04584a277d1a7d4f12bcc7e42f1fdd7e,8565,INRIX VPP,-897563920,302846700
04bbc7427552112d1d496f237e5f55e9,8566,INRIX VPP,-897671600,302847200
04604ed8d37b03fa556d38a32c0af479,8567,INRIX VPP,-897509040,302848300
04e047e7b773dc8cdde069afe34d7a53,8568,INRIX VPP,-897514400,302848200
04540ec39e6e6133b6cf0852b543fcd9,8569,INRIX VPP,-897540400,302848000
0454876f2d9231c1fcdc072a0da7b70e,8571,INRIX VPP,-930574160,325632400
04c7672fa7fe9e449f08e12dd99044da,8572,INRIX VPP,-897657920,302847700
046a71be5000b0142d22344559583ed2,8573,INRIX VPP,-914576160,324371040
04143b20579c852ed77e31c8e68be8c8,8574,INRIX VPP,-925998800,312961080
04e1167dc916b53cf3195690896a276f,8575,INRIX VPP,-937819120,325539100
040ed3e17fff4f9e701f2edb262b0f81,8576,INRIX VPP,-938869920,329266780
04dd354dbe20a56825ebc9225ca3cb91,8577,INRIX VPP,-911666320,304656420
04df0c982f7e6a2a18513194fe36e4b0,8578,INRIX VPP,-904007200,298975500
042549e02673a4f05a3e53d4be35b66c,8579,INRIX VPP,-897463920,302849200
045361b15545a5aee02d54275170a39d,8580,INRIX VPP,-920674960,305222400
04164b23442062040659990a9a0676b2,8584,INRIX VPP,-920518960,305586560
048c27165f6c5ea45b94ccfec157dd2b,8585,INRIX VPP,-897953040,302927700
045518462dee86087fa62c270125672a,8586,INRIX VPP,-897879760,302904700
04d1ac5559daced649e2379f4101a8bd,8587,INRIX VPP,-897953040,302927700
04b848e396290b353aab56fd2bb78db4,8588,INRIX VPP,-897990160,302939400
0467fae319887e2e3cdae154f36e8b2e,8589,INRIX VPP,-897990160,302939400
043ed6f2642235a03e2973e4502b5ee3,8590,INRIX VPP,-897992320,302940100
049b9bcc884f39ba0e4932d65fc68f15,8591,INRIX VPP,-897283120,302890200
04755bd4111bdad36c999ea96bad99c8,8592,INRIX VPP,-897362240,302867600
04a54e1e0342087d3b8f39ba28b268f3,8593,INRIX VPP,-897430160,302849500
041d4ac2756f407f3eee3788fb594632,8595,INRIX VPP,-914468720,324354940
04259245ec850e0c6a76e971cebf614b,8596,INRIX VPP,-897474880,302848700
044f0f23e476ee8ce9dfc0dd4b0ba30b,8597,INRIX VPP,-938884800,329136580
04b84011faf9e126b31c39d516dd71df,8598,INRIX VPP,-909263600,304832600
0423c4066ff7a3aa9092d8d480858642,8599,INRIX VPP,-897259040,304048300
04d4cd85aee040b640eaebfaa5b7f006,8600,INRIX VPP,-897225600,304132120
040250d3484225aaadaae19195554d08,8601,INRIX VPP,-897198880,304196100
047d5f46b2bebd4717e03a5e03b91e2e,8602,INRIX VPP,-897152160,304297700
047d5f46b2bebd4717e03a5e03b91e2e,8606,INRIX VPP,-897109440,304378340
0497336b5379bc2e4d4e7e6fe28cc76e,8607,INRIX VPP,-897284960,303962480
0499587a0f5cde1b72ab974d70d81f16,8608,INRIX VPP,-897117840,302575420
049ee6f8381e80b1880a820b9d661ab7,8611,INRIX VPP,-911819920,304390600
04bb175a894a49eef60566094d1a45ce,8612,INRIX VPP,-897463920,302849200
0463f7dd5e7d8a043ea7f2ca631ac9d5,8613,INRIX VPP,-897430160,302849500
04c05aad7ede7814661e2b925cabacfc,8614,INRIX VPP,-897362240,302867600
04081d211c7bb6ffce8bccb0c991a133,8615,INRIX VPP,-938869920,329360200
0486401266eba36b8623f761c60b7170,8616,INRIX VPP,-897283120,302890200
042ae7b1c5e67789cf1e8ebbe6168a4f,8617,INRIX VPP,-897204480,302912900
0436b1e34f0b9821b6d878581273b16a,8619,INRIX VPP,-897584720,302847800
049f8e6b2d201c7029b66360dd2361dd,8620,INRIX VPP,-897563920,302847900
04a55e857f6ea5cfb831aaf8445195b2,8622,INRIX VPP,-897689200,302847400
0433657487615ed41a6a6e570a3badac,8624,INRIX VPP,-897711200,302847400
04ea5f2bd400cc86ed7b2e9d25fba765,8625,INRIX VPP,-936586160,325581320
044f867cd834c6514b8b9fc6d1872888,8627,INRIX VPP,-936234960,301607500
044f867cd834c6514b8b9fc6d1872888,8628,INRIX VPP,-936140160,301647100
049f19dcb462b064d0913dc55ab36eb7,8629,INRIX VPP,-909028640,301837000
04b9e454078b3b2ddc60c00ab941e8e0,8630,INRIX VPP,-938869920,329266780
04b7860a9ffd88c0ba2653353e7d7920,8632,INRIX VPP,-931776560,311601700
04f4ad6f4756624ee3da5644c8844010,8637,INRIX VPP,-938868160,329083980
046e82fc6d199cb83b5651e7a88c148c,8640,INRIX VPP,-920103280,302245700
04e6946fe8c13977eae6bd06bffaf45e,8641,INRIX VPP,-938810080,329004360
04745c734d6e79de8646d2d2bd46cdb5,8647,INRIX VPP,-911723040,305090600
04879daa729212a8db92776773906c73,8648,INRIX VPP,-911722720,305090100
04974d3e468df7dc01d1eef2945fb024,8649,INRIX VPP,-938810080,329004360
04cc69353d0762e01e48fcaec6b920b0,8650,INRIX VPP,-920832560,301661700
044f1b06f26415e8052f282fecbd22a7,8651,INRIX VPP,-921139280,323760100
0493a62606f974ec514d8baebaf2bbde,8653,INRIX VPP,-914898240,324420820
0428be556ba2e74c1bc5c6149f7d4faa,8654,INRIX VPP,-938884800,329136580
04418f6dbd1ddb9d7093b2ea20badb8b,8655,INRIX VPP,-900901680,299452000
042556bc367f8855a64afe372b5d1151,8658,INRIX VPP,-911720000,305085400
04843ade93b9bfd0b2c11876ac368a04,8659,INRIX VPP,-911719520,305084500
042556bc367f8855a64afe372b5d1151,8660,INRIX VPP,-911719520,305084500
042556bc367f8855a64afe372b5d1151,8662,INRIX VPP,-911719120,305083900
04745c734d6e79de8646d2d2bd46cdb5,8667,INRIX VPP,-911722720,305090100
04fb47f59d5bd512aaf73d21719f9072,8668,INRIX VPP,-911720480,305086300
04745c734d6e79de8646d2d2bd46cdb5,8669,INRIX VPP,-911720480,305086300
04843ade93b9bfd0b2c11876ac368a04,8670,INRIX VPP,-911720000,305085400
04d9c1551da62271f11fb3df34c8da29,8674,INRIX VPP,-926685520,329585800
04094671f551de6cf1e48d064d95aaff,8676,INRIX VPP,-897375600,303216160
0406759f47d9e74902bf73377c9cf96a,8677,INRIX VPP,-909435760,304843600
049af6e3cc798977e9d94cbe036b0c6a,8683,INRIX VPP,-911882960,305364000
049af6e3cc798977e9d94cbe036b0c6a,8684,INRIX VPP,-911882960,305364000
04487911d35df020c2f52b5d84890943,8685,INRIX VPP,-897375920,303325060
043c2518ab0a3e4642d7cf5812e12ff5,8687,INRIX VPP,-909361520,304840500
043bfaf60376522b6590ac50554d9795,8688,INRIX VPP,-930784320,325633020
041a0bbd8920e686db8369b25f3152d1,8689,INRIX VPP,-909305200,302571100
04f4369dda401563f850502ed359d2cd,8690,INRIX VPP,-899395680,300283100
04487911d35df020c2f52b5d84890943,8692,INRIX VPP,-897380880,303405040
042a59f020f12d367ec90f175bff5722,8694,INRIX VPP,-912558400,320691180
047090d9b7ed930c4ec8f6bf886206b1,8697,INRIX VPP,-930887680,325633160
04e97aa203e443548603bb974bdbec00,8698,INRIX VPP,-909174720,304828900
04cbc307d9112699955d968a2598d66d,8699,INRIX VPP,-932889600,308538400
04c3e3de640de1bfde45d1ad9d3ac010,8700,INRIX VPP,-924112720,313639200
04d12213f7092cb61e7ebdc5937f4127,8702,INRIX VPP,-899392640,300240100
0436979f37a812af3247d224632174ff,8703,INRIX VPP,-937904800,324150400
0458a0398fe2eccf521c33085e6d7857,8704,INRIX VPP,-938784000,328917000
04152082d8e8999bc918e335f5459c14,8706,INRIX VPP,-928669840,304559500
04c81d12abc6a3e76b13932247d5a3f7,8709,INRIX VPP,-928744560,304426400
047a5cd12f896208bed0a9fa30411758,8710,INRIX VPP,-914021680,297155440
04ed4361af5f73dbffbab0c4e50b812f,8711,INRIX VPP,-913828800,307961680
0405a16da834ebb619342c333dfab0e9,8712,INRIX VPP,-905027600,305045000
04047a4f3f516000df084da6861da416,8713,INRIX VPP,-909960800,304667000
04a9cacc05046d35d0ed4bd19839db7b,8714,INRIX VPP,-928852800,304233900
04067662bbfe9887e544415ecb476e1f,8715,INRIX VPP,-928906080,304138700
0463908192a09655524441ee4aeaff83,8716,INRIX VPP,-928963040,304037300
0478518e0907861d73235e1cb3783afc,8717,INRIX VPP,-928996240,303977600
04d173054f82e5214d34bde95f111767,8718,INRIX VPP,-929062800,303858700
04c6665209073ea9c558973f1fb74a04,8719,INRIX VPP,-907385200,305034060
042effd9fd28c54bd95153dc64dc42c3,8721,INRIX VPP,-929128400,303736620
0499875e1ae4009cd4345bfed068fe8b,8722,INRIX VPP,-904232400,305117700
049706be570319eff3d4c52d6c5833f0,8724,INRIX VPP,-916266480,298632400
0427bef4a7ec8fc99896217884f16d80,8725,INRIX VPP,-915387760,317160700
04d0d6932fa037c6f1339b2fc95a86d0,8726,INRIX VPP,-915384800,317162100
04d0d6932fa037c6f1339b2fc95a86d0,8727,INRIX VPP,-915384800,317162100
047f0f34f475eec676a9d4a6da201178,8728,INRIX VPP,-915381040,317163900
0461ef668ec9d486c279a3369db616ed,8730,INRIX VPP,-913939360,297099620
043bfaf60376522b6590ac50554d9795,8731,INRIX VPP,-930680880,325632560
0461b36f9069d94e6d6d1311a13bd01d,8732,INRIX VPP,-907286400,305034560
04cabe884fc2fcec606791a381eb7177,8733,INRIX VPP,-928615760,304655700
04950ac3ddb5966fd31a98f231fa3d88,8734,INRIX VPP,-911873040,305346600
04cdda5eaca9d693542e6b24342b688d,8738,INRIX VPP,-931244720,325622320
04e2d7fdbb330b722a7864453fc09807,8742,INRIX VPP,-911520080,305092400
0418d1af688a58706aa803de665e23f3,8745,INRIX VPP,-911802480,327121840
041e77cec05f752efcc1728bc32e6106,8747,INRIX VPP,-907187680,305034900
04cdda5eaca9d693542e6b24342b688d,8751,INRIX VPP,-931300960,325620800
040b6e72399f1d7afef41acc0d2c4f77,8752,INRIX VPP,-897401760,303087200
049d2b530b89e38b8ae79ef324ac5b3d,8753,INRIX VPP,-911804880,327027520
04e0c3426d73682d570ce0c9fa4dc262,8754,INRIX VPP,-907088960,305035320
047090d9b7ed930c4ec8f6bf886206b1,8756,INRIX VPP,-930990960,325630000
04b3f39c217e339610166abc30fae998,8758,INRIX VPP,-913864160,308317100
041a53a3752d07126df10e41db7221d3,8759,INRIX VPP,-936322000,325418400
04094671f551de6cf1e48d064d95aaff,8760,INRIX VPP,-897386160,303140320
0486f1e4bd300e3b9d4902a3f8d65e16,8764,INRIX VPP,-911807200,326933220
047090d9b7ed930c4ec8f6bf886206b1,8765,INRIX VPP,-931080480,325627220
042b98d92a1a58175f2cbf0520c92dbf,8766,INRIX VPP,-908291440,304995400
04bea29bc5b901d01a06510e65582b62,8767,INRIX VPP,-935611200,320633320
042466d7b5eb3b01ca47f7a268e94f1e,8768,INRIX VPP,-937337040,324145400
04304cb6c21e92629ba21d4069ba5fc8,8770,INRIX VPP,-911810720,326838960
046e72428a3985658b80e290c5e9ed8c,8773,INRIX VPP,-921067600,324563720
04c91437fae1390220cab254e0895a4f,8774,INRIX VPP,-916492880,329623340
0484e1d6a29d2db287b99709e75a3d39,8775,INRIX VPP,-921075360,324645500
04b9cecaa8b2f24a14d33ecfc0815e95,8776,INRIX VPP,-923724080,310357320
048052bd600a93ebcab39eaee345950f,8777,INRIX VPP,-914180320,305366400
04cb4490aad0a1c992317bb5a82a02df,8778,INRIX VPP,-907483920,305032800
047432f250b1bfbd687fc8d1192d2cef,8779,INRIX VPP,-936707120,301406620
0401144043b988ffe735720035e9fde8,8780,INRIX VPP,-905108320,306026220
04fc97c5ef1cb005573ad008dc7778b2,8781,INRIX VPP,-926556960,320049280
045c56d6f5f99b2afea02cce43ed523a,8782,INRIX VPP,-932352080,301970600
04c208d02d07c8b4eeb4ef3cda55e60a,8784,INRIX VPP,-936627760,301441300
04c6f722c96ab7ed85d30c034dda5c70,8785,INRIX VPP,-911793040,327499080
044e5f2053aaecd35d68d040e3f1c18e,8787,INRIX VPP,-916455040,329710840
04901bdd7c087a7a6ed9fc8943a122cb,8788,INRIX VPP,-923719920,310455660
043cf4008a972ee33871f469834193c1,8790,INRIX VPP,-907385200,305034060
04a2924059e6fabbbea13449aae56221,8791,INRIX VPP,-931507680,325617260
04ed902795026a8117b864eade63f1e2,8792,INRIX VPP,-926428240,325400580
042b9172938449b751b833f50a5d5727,8793,INRIX VPP,-899971360,300287900
0464b5cdaff61718091ef2b6740cc0ec,8794,INRIX VPP,-932467440,301969200
04cda0ef8ac70ba36825aa3c376c2990,8797,INRIX VPP,-905080320,305953840
04eb781b8c7b56c7e577e92e1092f9e0,8798,INRIX VPP,-911795440,327404740
045acd76ccc763240c2bc6556a8d0f62,8799,INRIX VPP,-916569120,329448360
04a2598cba8fc577250cc865f3fefd62,8800,INRIX VPP,-907782400,305030420
04cda0ef8ac70ba36825aa3c376c2990,8801,INRIX VPP,-905054320,305880980
04ed740e90ab07e5d011c8673ab5c1ba,8802,INRIX VPP,-932552800,301967400
0480c68d5c3b3bd40be409c0281db63b,8803,INRIX VPP,-936801600,301366400
04032d95c756191c6cb809cad6c1df5a,8805,INRIX VPP,-904122400,303381980
040a9821ea056a294f15d2d51da8a048,8806,INRIX VPP,-916531040,329535780
045c339ad5ed81094a706be2c2442b95,8807,INRIX VPP,-903992960,298940100
04181da65a3815a1fd641ae97d2d7060,8808,INRIX VPP,-911797920,327310440
0468ab3e75f7b0bd1f42cd1cde5053ac,8809,INRIX VPP,-907676160,305031400
04181da65a3815a1fd641ae97d2d7060,8812,INRIX VPP,-911800240,327216140
04cef357ea1aee224d84f6e86653e36c,8813,INRIX VPP,-928931520,304975100
0480c68d5c3b3bd40be409c0281db63b,8814,INRIX VPP,-936896080,301326040
045acd76ccc763240c2bc6556a8d0f62,8815,INRIX VPP,-916531040,329535860
040ead3b87c63341f74bf1c2b8084f2c,8816,INRIX VPP,-904386320,301911960
0499875e1ae4009cd4345bfed068fe8b,8819,INRIX VPP,-904156560,305121600
04c5e48058c26fae3cf5fc51b3d50cc9,8821,INRIX VPP,-905220240,306315740
049f8053100e166fb72bc474b6c747f2,8822,INRIX VPP,-926561840,320333480
04c54a5b244b9c2e2c9d8b51b457cdb2,8823,INRIX VPP,-904151680,305121600
0421c11e6cbce34f765aeb8d568ef006,8824,INRIX VPP,-904462560,305079400
044e5f2053aaecd35d68d040e3f1c18e,8827,INRIX VPP,-916492880,329623300
04f3feb9adb4fd887dcbee3b204924ea,8828,INRIX VPP,-911790720,327875680
046b3f613a8a693e219d613c70e36335,8830,INRIX VPP,-931753120,301977600
04c5e48058c26fae3cf5fc51b3d50cc9,8832,INRIX VPP,-905192000,306243420
04f969fc5a5df40dec39ed2d8e20c23b,8833,INRIX VPP,-923753120,310155300
040abe080699734b5f0bc11456ec6df2,8836,INRIX VPP,-911786000,327782020
0489f3d65f4d8ba1d5a0f2b337301b2e,8837,INRIX VPP,-916678480,329286760
0401144043b988ffe735720035e9fde8,8838,INRIX VPP,-905164080,306171020
0460d2a596ebc934c8dcfe3d5146a1b0,8839,INRIX VPP,-932006400,301969900
044b42a8fbaf7a71d86c64dc6f6d0f1b,8841,INRIX VPP,-923730480,310228520
0478d3ba1b88a516f5264d6885f2274b,8842,INRIX VPP,-932913280,320032660
0449d479b027d83040cdd2ef2c0093d1,8844,INRIX VPP,-907951120,305028800
0435329c91232e435afe6f2be6e67a8c,8846,INRIX VPP,-911788400,327687680
04b6c1d803088b3d6a9f8d44fbb2bad7,8847,INRIX VPP,-931426160,317087560
04ec3ab4dc56d4fbc0114e34893b2f2d,8848,INRIX VPP,-916619600,329365660
0401144043b988ffe735720035e9fde8,8849,INRIX VPP,-905136240,306098620
04c253a6a459ac578020e8d970a8e12a,8850,INRIX VPP,-932085280,301970800
04324ff4e8258edb17c5192bad9e187e,8852,INRIX VPP,-932224160,301971200
04ca6dae07e9bc89f19d4fd83474907f,8853,INRIX VPP,-897407920,303041200
044b42a8fbaf7a71d86c64dc6f6d0f1b,8854,INRIX VPP,-923726320,310304200
0426d05a081303ac10cd10cd9d895a82,8855,INRIX VPP,-912165040,305053100
04a3ac8b82fedd61ea7a911001f196ca,8857,INRIX VPP,-911790720,327593380
04450beb6f5e483275cbc91ca5d08f79,8858,INRIX VPP,-907866720,305029660
04e4cc97ab126d101f31e8721ab53977,8861,INRIX VPP,-911699280,328044820
0416bbb962ee3bb53522a5fb9df239ec,8863,INRIX VPP,-916619520,329365740
04a0033a82776d4f538c803d83adcdfe,8864,INRIX VPP,-931366160,317010760
0428f5db1c810bdf440723129cfc95cf,8865,INRIX VPP,-937563600,324201320
04aef8c42c46e84bfef420f83bf3428f,8866,INRIX VPP,-938162400,323872460
04d7c20feab74809f74fe65d29688cb0,8867,INRIX VPP,-931835360,302437500
0414d44fc91f67272818381f566c54f6,8871,INRIX VPP,-907782400,305030420
0451539e33e44914a806312bdb9af153,8873,INRIX VPP,-907866720,305029660
04a0033a82776d4f538c803d83adcdfe,8874,INRIX VPP,-931298400,316938780
040a9821ea056a294f15d2d51da8a048,8875,INRIX VPP,-916569200,329448280
04b68925dc31adf379fabca246a61478,8876,INRIX VPP,-899392640,300324500
04d56abcd1f3618a21e8128f5d492ec1,8877,INRIX VPP,-937833520,325574600
04a0033a82776d4f538c803d83adcdfe,8880,INRIX VPP,-931230800,316866620
045597fd0cef74c751c8ad20cf084f0e,8881,INRIX VPP,-937837040,325583120
04bd6d31a14e2fbb5a841f1a78902965,8883,INRIX VPP,-931628800,317377600
04b2323f9a41eabfd62293299fe1c36b,8884,INRIX VPP,-901262480,299961000
0409181ef1165c5fd8413d07ed8a2973,8885,INRIX VPP,-918242240,316295900
04e4cc97ab126d101f31e8721ab53977,8887,INRIX VPP,-911709680,328050000
04219af8a047cc14d7df6af7aa6beda5,8889,INRIX VPP,-899717840,300396200
04ab15aa8259360069ef66dec2b5ff79,8890,INRIX VPP,-905248320,306388100
04a94035e1cc7c04b5b31f6f23510ef4,8891,INRIX VPP,-897878720,302173940
04bf09c186adbc4d13f21988580224de,8892,INRIX VPP,-931588480,317319800
049af8b548a76854acb3dbde11245a1e,8893,INRIX VPP,-938722560,328357740
04f14b9910ca07bb8924bbe6094a3209,8894,INRIX VPP,-911758880,327923820
04c45206f9edc30d00e062cf92f26fb0,8897,INRIX VPP,-897787600,302259860
0417c9537850a3f332f9030f5acd0232,8898,INRIX VPP,-931537200,317246100
049af8b548a76854acb3dbde11245a1e,8899,INRIX VPP,-938750560,328301580
043af8ef2e5f7e50462a8cce08d302f6,8900,INRIX VPP,-918646720,303093120
04c4001754801a8787fc3279090ace47,8901,INRIX VPP,-918740960,303070180
04dab3f1aa185e54a61c1d3f65053e87,8902,INRIX VPP,-917446880,303366420
04dab3f1aa185e54a61c1d3f65053e87,8903,INRIX VPP,-917536080,303342200
0433186dab1e0857eaf633b270549b04,8905,INRIX VPP,-897466480,303076500
04dab3f1aa185e54a61c1d3f65053e87,8906,INRIX VPP,-917892800,303245220
0459b3f025df4f31d939197658134f93,8907,INRIX VPP,-917982560,303222680
04dab3f1aa185e54a61c1d3f65053e87,8908,INRIX VPP,-917714480,303293660
04bf6758ed6429d80f82d6e272300555,8909,INRIX VPP,-920827600,325024180
04dab3f1aa185e54a61c1d3f65053e87,8910,INRIX VPP,-917625280,303317960
0488a7717552202a87709200802f86e5,8911,INRIX VPP,-897752640,302293720
043af8ef2e5f7e50462a8cce08d302f6,8912,INRIX VPP,-918551520,303113300
047d6aa5c7b34a455396573a4d699aeb,8913,INRIX VPP,-918456000,303131500
04b6c1d803088b3d6a9f8d44fbb2bad7,8914,INRIX VPP,-931481520,317166880
049e72abdda98caf5e29450f8b738bc0,8915,INRIX VPP,-917994720,303217900
046c486e39a1509e73b1484f35abdf42,8916,INRIX VPP,-930168480,318056780
04be9a79b5592e8165f7cea2a6537c67,8917,INRIX VPP,-917813440,303261800
04be9a79b5592e8165f7cea2a6537c67,8918,INRIX VPP,-917723520,303286340
0414329725f343eb818ef3f308a9cf00,8919,INRIX VPP,-917633680,303310820
0414329725f343eb818ef3f308a9cf00,8920,INRIX VPP,-917543760,303335240
04be9a79b5592e8165f7cea2a6537c67,8921,INRIX VPP,-917903280,303237460
0474929f66e5e3358a1a8a773bcaaa44,8923,INRIX VPP,-901755840,299984100
049af8b548a76854acb3dbde11245a1e,8924,INRIX VPP,-938694880,328414040
04a57bb70780ea46c5be78a64de167b2,8925,INRIX VPP,-931928400,317806900
042848c9bb8285ed40630638b0313533,8926,INRIX VPP,-898224720,301834880
0461de0dae1c20b3248548ae83c9cf58,8927,INRIX VPP,-930224320,318139000
042a2cdc9c22621250330745776812bc,8928,INRIX VPP,-911799920,328089640
04419d8febc903c4c566e15478e27219,8931,INRIX VPP,-938804000,328201900
0481d9d0143701a820d10b242d675dcb,8932,INRIX VPP,-924504800,312858600
04a57bb70780ea46c5be78a64de167b2,8933,INRIX VPP,-931863600,317714280
042848c9bb8285ed40630638b0313533,8934,INRIX VPP,-898156240,301899680
049ae7606974968b155bb5ecb9333e96,8935,INRIX VPP,-930224320,318139000
04f77b592c06904c6ee7f33cd367b487,8936,INRIX VPP,-931808960,317635840
04b34c3237911c7880352050af31a192,8937,INRIX VPP,-900368160,304113300
042848c9bb8285ed40630638b0313533,8939,INRIX VPP,-898087600,301964440
04f77b592c06904c6ee7f33cd367b487,8941,INRIX VPP,-931754320,317557420
0491246ea2f9d51c2f3878969e8360f4,8942,INRIX VPP,-910952640,304521500
04bb97dafe56b55d35962c95e5aac3ac,8943,INRIX VPP,-913379520,296940000
040f2befb9712bd5c7d15c8d39f4bf59,8944,INRIX VPP,-938778400,328245400
04a1f60265e944d27972af5f4732eb5a,8945,INRIX VPP,-898019120,302029200
04017ca0b97af50883dddfb0e9180d47,8946,INRIX VPP,-922687280,302274200
04bd6d31a14e2fbb5a841f1a78902965,8948,INRIX VPP,-931699520,317479020
0444ec1aa8d935f1692674b0c3f07f63,8949,INRIX VPP,-938806240,328189080
0404af1562863bb6f120a58906569c27,8950,INRIX VPP,-922688080,302351400
041667f2d38f67a94caef0eb2d7f9fb0,8952,INRIX VPP,-898573920,301516900
04634db6ad2f6f69f8f533cda678c32c,8953,INRIX VPP,-904903840,304791400
045944a2bec84f5e34dac91057a28b33,8954,INRIX VPP,-920852800,301608200
