ramp,isMetered,archiveId,realTimeId,name,physicalLon,physicalLat,iNode,jNode,imrcpId,segmentId,detectedLon,detectedLat
,,8322,1165,I-435 N @ Woodend Road,-947897799,390506780,-2147483648,-2147483648,472297546,1163614178,-947898249,390506890
,,8323,1166,I-435 S @ Woodend Road,-947902600,390506401,-2147483648,-2147483648,335450940,1079065640,-947902700,390506440
,,8324,1167,I-435 N @ Metropolitan Ave,-947948910,390711981,-2147483648,-2147483648,479634091,1164852042,-947948989,390712041
,,8325,1168,I-435 S @ Metropolitan Ave,-947953339,390711141,-2147483648,-2147483648,309768026,1106150114,-947953279,390711161
,,8326,1169,I-435 N @ Georgia Ave,-948182909,391339381,-2147483648,-2147483648,519454619,1148616796,-948183039,391339511
,,8327,1170,I-435 S @ Georgia Ave,-948187329,391338811,-2147483648,-2147483648,428807313,1299621991,-948187230,391338761
,,8328,1171,I-435 N @ Donahoo Road,-948206480,391573071,-2147483648,-2147483648,432250750,1294199796,-948206590,391573110
,,8329,1172,I-435 S @ Donahoo Road,-948210069,391573600,-2147483648,-2147483648,381630241,1154301800,-948210829,391573701
,,8330,1173,I-435 N @ North of Donahoo Road,-948108669,391714250,-2147483648,-2147483648,378461010,1088043189,-948107829,391714151
,,8331,1174,I-435 S @ North of Donahoo Road,-948112409,391715201,-2147483648,-2147483648,407474466,1255819080,-948113519,391715281
,,8332,1175,I-435 N @ Wolcott Drive,-947994079,391790121,-2147483648,-2147483648,521134361,1224810448,-947994049,391790050
,,8333,1176,I-435 S @ Wolcott Drive,-947996289,391791951,-2147483648,-2147483648,293615192,1274918338,-947997109,391792421
,,8334,1177,I-435 N @ North of Wolcott Drive,-947760509,391904941,-2147483648,-2147483648,425296402,1268825446,-947760590,391905101
,,8335,1178,I-435 S @ North of Wolcott Drive,-947762220,391906130,-2147483648,-2147483648,361006953,1153356558,-947762259,391906431
,,8336,1179,I-435 S @ North of 350 Hwy,-945010220,390230980,-2147483648,-2147483648,425047101,1132085944,-945010149,390231010
x,,8338,1180,US-69 N @ 135th Street Directional Ramp,-946762699,388853951,12564,12458,501761872,1321944280,-946762279,388854000
x,,8339,1181, US-69 N @ 135th Street Loop Ramp,-946762609,388829480,-2147483648,-2147483648,327215930,1164710792,-946762279,388829570
x,,8340,1182,US-69 S @ 135th Street Loop Ramp,-946765469,388829611,-2147483648,-2147483648,475454127,1114911760,-946765119,388829661
x,,8341,1183,US-69 S @ 135th Street Directional Ramp,-946765659,388853811,14051,14066,311108904,1082525189,-946765330,388853791
,,8342,1184,I-70 E @ 3rd Street,-946175609,391133350,-2147483648,-2147483648,474944626,1241634162,-946175520,391133431
,,8343,1185,I-70 W @ 3rd Street,-946175589,391134990,-2147483648,-2147483648,343652840,1314562300,-946175729,391135210
,,8344,1186,I-35 N @ LAMAR AVE,-946555000,390452001,-2147483648,-2147483648,475536233,1096246059,-946558370,390449491
,,8345,1187,I-35 S @ LAMAR AVE,-946558839,390451510,-2147483648,-2147483648,374724422,1077075339,-946558909,390450860
,,8346,1188,I-35 S @ I-635,-946792139,390387650,-2147483648,-2147483648,335740042,1167439035,-946795639,390390781
,,8349,1191,I-35 N @ 75TH ST,-946997219,389909360,-2147483648,-2147483648,524108176,1194198183,-946997559,389909700
,,8350,1192,I-35 S @ 75TH ST,-946999710,389910570,-2147483648,-2147483648,451232192,1191698282,-946999490,389910370
,,8351,1193,I-35 N @  North of ANTIOCH RD,-946848679,390356141,-2147483648,-2147483648,385944764,1330077299,-946848860,390356150
,,8352,1194,I-35 S @  North of ANTIOCH RD,-946851199,390356670,-2147483648,-2147483648,469013973,1329253759,-946851809,390356701
,,8353,1195,I-35 N @ North of 87TH ST,-947165599,389732930,-2147483648,-2147483648,526123636,1151626682,-947166380,389733231
,,8354,1196,I-35 S @ North of 87TH ST,-947168879,389733621,-2147483648,-2147483648,536543217,1286466363,-947168680,389733610
,,8355,1197,K-7 N @ S of Shawnee Mission Parkway,-948529249,389973940,-2147483648,-2147483648,459698773,1331378520,-948529369,389973950
,,8356,1198,K-7 S @ S of Shawnee Mission Parkway,-948532409,389973950,-2147483648,-2147483648,322204766,1312543529,-948532049,389974041
,,8357,1199,K-7 N @ 83rd St,-948538999,389778001,-2147483648,-2147483648,326619532,1175544014,-948539190,389778100
,,8358,1200,K-7 S @ 83rd St,-948542019,389779781,-2147483648,-2147483648,351530168,1324811225,-948542029,389779900
,,8359,1201,K-7 N @ Prairie Star Parkway,-948530429,389563411,-2147483648,-2147483648,534860185,1286261998,-948530279,389563641
,,8360,1202,K-7 S @ Prairie Star Parkway,-948533939,389563060,-2147483648,-2147483648,294840251,1159679813,-948533179,389562970
,,8361,1203,K-7 N @ K-10,-948526229,389408001,-2147483648,-2147483648,321470470,1326456420,-948526580,389408061
,,8362,1204,K-7 S @ K-10,-948529950,389408470,-2147483648,-2147483648,312358164,1258325136,-948529579,389408610
,,8363,1205,K-7 N @ College Blvd,-948525010,389274980,-2147483648,-2147483648,376891829,1133483918,-948525669,389274870
,,8364,1206,K-7 S @ College Blvd,-948529050,389274411,-2147483648,-2147483648,426894113,1147092969,-948528940,389274411
,,8365,1207,K-7 N @ 119th St,-948518999,389119001,-2147483648,-2147483648,295598182,1243851670,-948516119,389119020
,,8366,1208,K-7 S @ 119th St,-948517759,389115720,-2147483648,-2147483648,445817027,1103509700,-948517839,389115601
,,8367,1209,K-7 N @ Harold St,-948396450,388986320,-2147483648,-2147483648,455924783,1078920136,-948397619,388986231
,,8368,1210,K-7 S @ Harold St,-948400509,388986190,-2147483648,-2147483648,392535840,1194207754,-948399820,388986270
,,8371,1213,I-435 E @ PFLUMM RD,-947429889,389366570,-2147483648,-2147483648,433278659,1291425364,-947430149,389366551
,,8372,1214,I-435 W @ PFLUMM RD,-947429499,389369160,-2147483648,-2147483648,483276444,1286457722,-947429609,389369471
,,8373,1215,I-35 N @  South of 95th St,-947372279,389511911,-2147483648,-2147483648,280663765,1150473596,-947372160,389512030
,,8374,1216,I-35 S @ 95th St,-947375109,389511341,-2147483648,-2147483648,418942676,1165921034,-947375319,389511410
,,8375,1217,I-435 E @ LACKMAN ROAD,-947606049,389417650,-2147483648,-2147483648,533059779,1265807015,-947604489,389423961
,,8376,1218,K-10 E @ WEST OF RENNER ROAD,-947871269,389416031,-2147483648,-2147483648,452208329,1199770837,-947871319,389416201
x,,8377,1219,K-10 E @ WEST OF RENNER ROAD (CD),-947870290,389413471,-2147483648,-2147483648,283424313,1088310952,-947870350,389414621
x,,8378,1220,K-10 E @ RENNER ROAD (CD),-947799149,389411161,-2147483648,-2147483648,485710204,1318499586,-947799219,389411691
,,8379,1221,K-10 W @ WEST OF RENNER ROAD,-947871470,389418581,-2147483648,-2147483648,453835500,1218024347,-947871419,389418621
,,8380,1222,K-10 E @ RIDGEVIEW,-947967979,389413670,-2147483648,-2147483648,486309785,1076800146,-947968199,389413950
,,8381,1223,K-10 W @ RIDGEVIEW,-947967029,389416290,-2147483648,-2147483648,536278978,1120072111,-947967019,389416281
,,8382,1224,I-35 N @ NORTH OF PFLUMN,-947409819,389468541,-2147483648,-2147483648,488243651,1150473596,-947409229,389468601
,,8383,1225,I-35 S @ PFLUMM RD,-947412189,389468771,-2147483648,-2147483648,535391424,1165921034,-947411689,389468810
,,8384,1226,I-435 E @ K-10,-947705689,389442141,-2147483648,-2147483648,419522606,1078448686,-947705769,389442571
,,8385,1227,I-435 W @ K-10,-947704240,389445271,-2147483648,-2147483648,385034868,1264982357,-947704269,389445990
,,8386,1228,I-435 N @ North of K-10,-947735289,389499211,-2147483648,-2147483648,519112644,1222072564,-947734949,389499310
,,8387,1229,I-435 S @ North of K-10,-947739470,389499361,-2147483648,-2147483648,504329132,1232995436,-947739239,389499561
,,8388,1230,K-10 E I-435,-947731930,389429130,-2147483648,-2147483648,499999704,1212278765,-947732270,389430220
,,8389,1231,K-10 E @ I-435,-947695159,389427070,-2147483648,-2147483648,454992162,1212278765,-947695089,389427761
,,8390,1232,I-435 E @ Before Quivira,-947185519,389353291,-2147483648,-2147483648,478845855,1258471583,-947185740,389351191
,,8391,1233,I-435 W @ Before Quivira,-947183260,389353261,-2147483648,-2147483648,468612850,1145805273,-947183059,389353200
,,8392,1234,I-435 E @ Before Lackman,-947529300,389417530,-2147483648,-2147483648,297869089,1131639584,-947529819,389416701
,,8393,1235,I-435 W @ Before Lackman,-947528989,389425771,-2147483648,-2147483648,328323633,1306096167,-947525530,389418540
,,8396,1238,I-435 E @  East of PFLUMM RD,-947395019,389352231,-2147483648,-2147483648,477629702,1185585213,-947395170,389351941
,,8397,1239,I-435 W @  East of PFLUMM RD,-947394869,389354100,-2147483648,-2147483648,328872682,1081143390,-947395060,389354201
,,8398,1240,I-435 E @  West of Quivira RD,-947307049,389349581,2447,2450,317609904,1315797203,-947307090,389349271
,,8399,1241,I-435 W @  West of Quivira RD,-947307049,389351461,11657,11659,312666421,1334469470,-947306870,389351441
,,8400,1242,I-435 E @ HWY 69,-947044180,389351400,171,2655,382536594,1089901727,-947043050,389351441
,,8401,1243,I-435 W @  69 Hwy,-947044070,389353140,-2147483648,-2147483648,445617216,1096499974,-947043529,389353241
,,8402,1244,US-69 S @ 151st Street,-946774220,388546790,-2147483648,-2147483648,478866724,1143839838,-946774079,388548991
,,8403,1245,US-69 N @ 151st Street,-946771319,388547061,-2147483648,-2147483648,349901256,1097376222,-946771070,388549570
,,8404,1246,US-69 N @ 159th Street,-946762699,388402750,-2147483648,-2147483648,355933393,1203555959,-946762539,388402840
,,8405,1247,US-69 N @ 179th Street,-946752289,388037641,-2147483648,-2147483648,513232418,1227790290,-946752029,388038980
,,8406,1248,US-69 N @ 183rd Street,-946760330,387964820,-2147483648,-2147483648,482439569,1141406470,-946759650,387964861
,,8407,1249,US-69 N @ 199th Street,-946776119,387673990,-2147483648,-2147483648,461211016,1327723434,-946774879,387675611
,,8408,1250,US-69 S @ 159th Street,-946765589,388402901,-2147483648,-2147483648,291803250,1244565651,-946765659,388403010
,,8409,1251,US-69 S @ 179th Street,-946755549,388037641,-2147483648,-2147483648,298600942,1256035493,-946755030,388039321
,,8410,1252,US-69 S @ 183rd Street,-946763080,387964820,-2147483648,-2147483648,525934376,1174097676,-946762709,387964861
,,8411,1253,US-69 S @ 199th Street,-946779020,387674520,-2147483648,-2147483648,439199463,1180956896,-946777989,387676191
,,8412,1254,I-435 E @ WEST OF METCALF,-946714349,389326630,2274,2331,278707511,1120824012,-946713780,389326490
,,8413,1255,I-435 W @ WEST OF METCALF,-946714209,389328611,11735,11706,460625436,1103916790,-946716569,389329410
,,8414,1256,I-435 E @ Metcalf,-946638509,389311421,-2147483648,-2147483648,289240475,1218442975,-946638679,389311880
,,8415,1257,I-435 W @ Metcalf,-946638350,389313600,-2147483648,-2147483648,337986879,1290015192,-946639319,389314050
,,8417,1259,I-435 W @ W of Nall,-946532279,389313180,-2147483648,-2147483648,532790858,1275242096,-946532250,389313551
,,8418,1260,I-435 E @ E of Roe,-946347289,389328680,-2147483648,-2147483648,438971504,1146821624,-946347229,389328830
,,8419,1261,I-435 W @ E of Roe,-946347460,389330691,-2147483648,-2147483648,395225664,1264015802,-946347499,389330620
,,8420,1262,I-35 N @ Before 14th St Overpass,-945911530,390967170,-2147483648,-2147483648,431425703,1199391296,-945912179,390967420
,,8421,1263,I-35 S @ Past 14th St Overpass,-945917780,390966750,-2147483648,-2147483648,288300614,1103661453,-945917169,390966830
,,8422,1264,I-35 S @ 12TH ST,-945940319,391004490,-2147483648,-2147483648,448687118,1289805170,-945940339,391005670
x,,8423,1265,K-10 E @ Off Ramp to Renner,-947845209,389409060,-2147483648,-2147483648,300407268,1075036430,-947845669,389408771
x,,8424,1266,K-10 E CD @ Before Renner On Ramp,-947842959,389412871,-2147483648,-2147483648,284205945,1182579475,-947843100,389413360
x,,8425,1267,K-10 E @ Renner On Ramp,-947828419,389406810,-2147483648,-2147483648,315501682,1198224758,-947829039,389407101
x,,8426,1268,K-10 E CD @ Lackman On Ramp,-947623819,389414600,-2147483648,-2147483648,423974161,1177948363,-947626269,389415280
x,,8427,1269,I-435 E  @ Lackman On Ramp,-947598370,389421011,-2147483648,-2147483648,269542968,1329602669,-947598269,389420460
x,,8428,1270,I-435 W CD  @ Lackman ,-947600969,389435370,-2147483648,-2147483648,405611395,1217746964,-947601159,389431970
x,,8429,1271,I-435 W CD  @ Lackman On Ramp,-947586780,389434160,-2147483648,-2147483648,337934194,1102927223,-947586789,389434390
x,,8430,1272,I-435 W CD  @ Lackman Off Ramp,-947580199,389434330,-2147483648,-2147483648,521687704,1212304197,-947580240,389434480
x,,8431,1273,I-435 S @ North of K-10 Off Ramp to K10W,-947743599,389487470,-2147483648,-2147483648,310591164,1084902280,-947743750,389487711
,,8432,1274,I-435 N @ North of K-10 On from K10W,-947717630,389466530,-2147483648,-2147483648,461945514,1238517000,-947717250,389463350
,,8433,1275,I-435 N @ North of K-10 On from 435W,-947714169,389466360,-2147483648,-2147483648,390603257,1211227863,-947715100,389464011
x,,8434,1276,K-10 E CD to 35 @ 435,-947701619,389420570,-2147483648,-2147483648,285441666,1294252809,-947701480,389421420
x,,8435,1277,I-435 S CD to Lackman/35 @ 435,-947701449,389424730,-2147483648,-2147483648,294655484,1130251873,-947701420,389424420
x,,8436,1278,I-435 S CD to Lackman/35 @ 435 Off Ramp to Lackman,-947688299,389423001,-2147483648,-2147483648,511700896,1266962550,-947688169,389422880
x,,8437,1279,K-10 E @ 435 Off Ramp to Lackman,-947683279,389425591,-2147483648,-2147483648,519300433,1187975182,-947674169,389424041
x,,8438,1280,K-10 W CD @ Lackman On Ramp,-947695219,389449831,-2147483648,-2147483648,325139573,1232677942,-947696109,389448040
x,,8439,1281,K-10 W @ Lackman On Ramp,-947690549,389450871,-2147483648,-2147483648,536388123,1275347161,-947669400,389439480
x,,8440,1282,I-435 N @ Lackman/35 On Ramp,-947693140,389456400,-2147483648,-2147483648,366299767,1211227863,-947697940,389451330
,,8441,1283,I-470 N @ Strother Rd,-943590620,389618990,-2147483648,-2147483648,284226622,1293778453,-943590460,389619070
,,8442,1284,I-470 S @ Strother Rd,-943593440,389619180,-2147483648,-2147483648,456796255,1127376124,-943593840,389619370
,,8443,1285,I-35 N @ Before Lamar,-946638030,390425610,-2147483648,-2147483648,326608637,1304447399,-946638040,390425700,
,,8444,1286,I-35 S @ Before Lamar,-946638790,390427320,-2147483648,-2147483648,346040227,1280900825,-946638790,390427280
,,8445,1287,I-35 N @ 75TH ST,-947014480,389883080,-2147483648,-2147483648,405744470,1194198183,-947020090,389886190
,,8446,1288,I-35 S @ 75TH ST,-947017480,389884490,-2147483648,-2147483648,413462763,1306004545,-947022240,389886940
,,8447,1289,I-470 S @ 291 Hwy,-943654710,389457590,-2147483648,-2147483648,319530814,1188242353,-943654780,389457590
,,8448,1290,I-470 N @ 291 Hwy,-943651890,389455750,-2147483648,-2147483648,372906270,1153047474,-943652310,389456170
,,8449,1291,I-470 N @ Little Blue River,-943603970,390266340,-2147483648,-2147483648,420486416,1171762752,-943604140,390266520
,,8450,1292,I-470 S @ Little Blue River,-943607410,390266690,-2147483648,-2147483648,380456938,1148446341,-943607090,390266650
x,,8451,1293,US-69 N @ 135th Street Loop Ramp,-946756680,388818770,-2147483648,-2147483648,324491602,1258364445,-946756680,388818770
x,,8452,1294,US-69 N @ 135th Street Directional Ramp,-946755980,388849750,-2147483648,-2147483648,321888355,1130929327,-946755980,388849750
x,x,8453,1295,I-35 S @ Southwest Blvd Ramp Meter,-946271740,390577620,-2147483648,-2147483648,451610394,1147943320,-946271740,390577620
,,8454,1296,I-435 N @ S OF BANNISTER RD,-945337680,389464720,-2147483648,-2147483648,326499033,1160576035,-945337680,389464720
,,8455,1297,I-435 S @ S OF BANNISTER RD,-945340350,389465520,-2147483648,-2147483648,389609231,1293635030,-945340350,389465520
,,8456,1298,I-435 S @ BANNISTER RD,-945309980,389513740,-2147483648,-2147483648,305487938,1233973528,-945309980,389513740
,,8457,1299,I-435 N @ BANNISTER RD,-945308000,389512850,-2147483648,-2147483648,342124499,1205445383,-945308000,389512850
,,8458,1300,I-35 N @ HWY 69,-947142190,389758460,-2147483648,-2147483648,487338757,1153789352,-947142190,389758460
,,8459,1301,I-35 S @ HWY 69,-947143040,389760130,-2147483648,-2147483648,336141365,1099313812,-947143040,389760130
,,8461,1303,I-70 W @ CHESTNUT AVE,-945516820,390965020,-2147483648,-2147483648,533971831,1213198458,-945516820,390965020
,,8462,1304,I-70 E @ Before I-435,-944939840,390607800,-2147483648,-2147483648,476306307,1127640425,-944939840,390607800
,,8463,1305,I-70 W @ After I-435,-944939840,390609680,-2147483648,-2147483648,408180014,1228209093,-944939840,390609680
,,8464,1306,I-35 N @ 18th  St Trafficway,-946497970,390465920,-2147483648,-2147483648,350166455,1158464951,-946497970,390465920
,,8465,1307,I-35 S @ 18th  St Trafficway,-946497970,390473710,-2147483648,-2147483648,299648761,1170944671,-946497970,390473710
,,8466,1308,I-70 E @ I-670 to I-670 WB ,-945730370,390983770,-2147483648,-2147483648,511623975,1245840271,-945730370,390983770
,,8467,1309,I-70 E @ I-670,-945724760,390983330,-2147483648,-2147483648,289489315,1075657782,-945724760,390983330
,,8468,1310,I-70 E @ I-670 to US 71 SB ,-945727930,390982510,-2147483648,-2147483648,296570511,1270494350,-945727930,390982510
,,8469,1311,I-70 W @ I-670,-945723470,390985220,-2147483648,-2147483648,439132941,1158929339,-945723470,390985220
